   7.7215690840967000e-01	   8.8333338557276875e-01	   8.1120452976652557e-01	   7.9396528370401875e-01	   8.1358407892124407e-01	
   6.3960788096301258e-01	   6.8784317793324590e-01	   7.5854346222643343e-01	   6.9623088285603507e-01	   6.9010024121262592e-01	
   2.8039217344485223e-01	   8.6725495324935764e-01	   8.9187680344496456e-01	   8.5396014982590440e-01	   8.6793356541570332e-01	
   3.7529413984157145e-01	   7.4901965213939548e-01	   7.8655466836478027e-01	   8.2155326375835391e-01	   8.0125510652329335e-01	
   7.6549024134874344e-01	   9.3333338852971792e-01	   8.6470593349076807e-01	   7.7787828900318545e-01	   8.4740230560588292e-01	
   9.3450985918752849e-01	   8.3960789279080927e-01	   8.5882358020171523e-01	   7.2846309642417262e-01	   8.3827424502440673e-01	
   3.5058825602754951e-01	   6.8176474620122463e-01	   6.8935578306471668e-01	   7.7164487823982231e-01	   8.1171288544345710e-01	
   9.3450985918752849e-01	   7.9529416467994452e-01	   8.2464990871293209e-01	   7.8315271349526194e-01	   8.0932693693503166e-01	
   9.0117652388289571e-01	   6.6784317675046623e-01	   8.4117652033455670e-01	   7.6343527076741491e-01	   8.0445759011085383e-01	
   9.5686280168592930e-01	   8.8215691491495818e-01	   8.3249304643166921e-01	   8.6047783151968471e-01	   8.9114941024027372e-01	
   4.1607845597900450e-01	   8.6333338438998908e-01	   9.3809529357323684e-01	   7.7996065919226498e-01	   8.4708323607544134e-01	
   1.8117648130282760e-01	   8.7490201252512634e-01	   9.1988800958331141e-01	   7.7788171395415429e-01	   8.3670797513728823e-01	
   8.2039220537990332e-01	   6.5450984262861311e-01	   7.7366951354114077e-01	   7.8864633484934676e-01	   7.9596845447580389e-01	
   4.8313728347420692e-01	   7.5196082878392190e-01	   6.1932776771884945e-01	   6.8695954058327469e-01	   7.4686318220951420e-01	
   9.4156868313439190e-01	   7.1313729707617313e-01	   6.1652664710501470e-01	   8.2625229648765841e-01	   8.5508983798711402e-01	
   8.6823534546419978e-01	   5.6627454329282045e-01	   5.3921571816317737e-01	   7.7255249024657568e-01	   7.9235416686373250e-01	
   2.9960786085575819e-01	   8.1313730299007148e-01	   7.0140060170420582e-01	   8.0010964574219101e-01	   8.6158518199967538e-01	
   7.0509808091446757e-01	   6.5882356837391853e-01	   6.0252104403584128e-01	   8.4526419931591601e-01	   8.6159539851173383e-01	
   9.0000005322508514e-01	   7.0607847312930971e-01	   8.8319332954207697e-01	   7.5554075878414462e-01	   7.7765574955375849e-01	
   9.1490201489068568e-01	   7.8294122277293354e-01	   8.4817932186914347e-01	   8.0300030435992642e-01	   8.7095843887055491e-01	
   9.7333339089527726e-01	   5.3254905110225081e-01	   8.0840340915269082e-01	   6.4376405896374944e-01	   6.6637042724295992e-01	
   9.1411770111881196e-01	   5.7607846544124186e-01	   7.4229696266619227e-01	   6.9751866442033428e-01	   7.2220916684132763e-01	
   9.0627456340007484e-01	   7.0490200247149915e-01	   7.2240900630796590e-01	   7.5807864745208531e-01	   8.4944167858986319e-01	
   9.7294123400934041e-01	   7.1784317970741540e-01	   7.0140060170420582e-01	   7.5424612731790763e-01	   7.2197340117843978e-01	
   7.2549023898318410e-01	   8.9627456280868500e-01	   9.1736700103086022e-01	   8.7771903469703083e-01	   8.8764986191747453e-01	
   6.1921572289429605e-01	   6.1196082050446421e-01	   7.5770312604228296e-01	   7.0522822905128502e-01	   7.5459000886789329e-01	
   3.6235296260565519e-01	   8.0235298862680793e-01	   8.7843142449855804e-01	   8.1135718472399565e-01	   8.3428823355051551e-01	
   7.5529416231438518e-01	   8.0294122395571321e-01	   6.3109247429695514e-01	   7.8946147317994042e-01	   8.0812610382538941e-01	
   6.8117651087231934e-01	   8.1039220478851348e-01	   7.9187679753106621e-01	   7.8460831765703631e-01	   8.1934776349330996e-01	
   7.9372553713619709e-01	   5.0647061818744987e-01	   8.4929977011467728e-01	   7.8150873703019919e-01	   7.9265044571342835e-01	
   9.0784319094382226e-01	   6.9215690367855132e-01	   6.1764709535054862e-01	   7.6554161561327660e-01	   7.7295615400685991e-01	
   7.8666671318933368e-01	   7.1862749347928911e-01	   8.4201685651870706e-01	   8.7053006261334998e-01	   8.6415502772515340e-01	
   7.7568632038310170e-01	   6.8647062883246690e-01	   5.9719891486955545e-01	   8.3340701906165049e-01	   8.2561520069841299e-01	
   8.9098044484853745e-01	   6.7411768692545593e-01	   8.4005607208902278e-01	   8.7518799593102792e-01	   8.9610599035972016e-01	
   5.8000003430061042e-01	   8.9980397478211671e-01	   8.2969192581783446e-01	   8.5044957508280161e-01	   8.8664314253694321e-01	
   5.8549023070372641e-01	   6.5098043065518141e-01	   8.3333338261581957e-01	   8.4482238064093040e-01	   8.2020044930742120e-01	
   3.1254903809167445e-01	   5.6921571993734688e-01	   3.7815128286768285e-01	   6.4129124436421747e-01	   6.3624507672468833e-01	
   3.8117649313062429e-01	   7.0156866894103587e-01	   8.0700284884577356e-01	   7.5720528495502071e-01	   7.7633624772712928e-01	
   6.7921572644263506e-01	   7.7823534014169127e-01	   7.8151265125987790e-01	   8.0101383279797556e-01	   7.9556529519226560e-01	
   4.7921571461483836e-01	   8.9470593526493758e-01	   7.5042021244631285e-01	   7.8882100734875971e-01	   7.5693430544254192e-01	
