   1.4099128603935243e+00	   8.8844043910503390e-01	   8.3753088116645813e-01	   8.6541570500515430e-01	   1.0595355032536844e+00	
   6.3799273073673246e-01	   9.2322071492671964e-01	   1.0052448468548911e+00	   9.5801809042301767e-01	   1.0184937067598643e+00	
   9.1805709004402158e-01	   8.0557614862918858e-01	   7.5885321838515141e-01	   9.8689245693548278e-01	   1.0588065137933633e+00	
   7.3057409226894376e-01	   7.6035796999931338e-01	   7.3442201103482929e-01	   8.9815683434778359e-01	   9.5742076487835204e-01	
   6.7091185748577120e-01	   7.5529128611087804e-01	   7.0174985698291237e-01	   9.8810917237391249e-01	   1.0866841145173343e+00	
   5.8520483970642090e-01	   8.3460637331008913e-01	   1.0071374603680201e+00	   1.0022228481711648e+00	   1.1220553791975389e+00	
   5.1361731290817259e-01	   8.1733530014753342e-01	   8.3165941068104332e-01	   9.9213235667178723e-01	   1.0703698013463097e+00	
   3.9968886673450471e-01	   7.9272423088550570e-01	   7.2384657604353764e-01	   9.4155312909309519e-01	   1.0665078038532654e+00	
   1.1452518045902251e+00	   7.8194962441921234e-01	   8.7053772381373817e-01	   9.3248159983500378e-01	   1.0174825012086628e+00	
   7.5865848660469060e-01	   7.5787258744239805e-01	   6.6396075061389381e-01	   8.9756491788089532e-01	   9.7575725051639728e-01	
   6.5188151895999913e-01	   8.2609987258911133e-01	   7.5186138493674137e-01	   9.3840741377860704e-01	   1.0317551095747877e+00	
   2.1814649533480407e-01	   9.4634516835212712e-01	   9.2167287639209206e-01	   8.6481242431368366e-01	   1.0326535045365599e+00	
   1.2975931763648987e+00	   9.5768087804317470e-01	   9.4218840769359047e-01	   1.0257500689102572e+00	   1.0986866070595915e+00	
   1.5002581477165222e+00	   7.2392970472574236e-01	   6.9541484969002865e-01	   8.8894440097059224e-01	   1.0508823659472570e+00	
   3.5417679250240325e-01	   8.1537016034126286e-01	   9.1628192578043255e-01	   8.7202834139809859e-01	   9.7572337371224394e-01	
   7.5082817077636721e-01	   7.7886032164096830e-01	   7.8359174941267284e-01	   9.3463342371007818e-01	   1.0519777478321730e+00	
   9.0555736720561986e-01	   1.0708966583013535e+00	   1.0346831977367401e+00	   1.0226892286187697e+00	   1.2072292706292713e+00	
   2.4565155148506164e+00	   8.4657848179340367e-01	   8.0293735436030800e-01	   9.7632033708037635e-01	   1.2121614502072857e+00	
   7.9604377150535588e-01	   7.6092240884900098e-01	   6.6121155236448559e-01	   8.7690513392983571e-01	   9.8153057844939839e-01	
   6.4135204255580902e-01	   7.4435266852378845e-01	   6.9534162112644737e-01	   9.5701116247989204e-01	   1.0747083018352848e+00	
   1.0421307921409606e+00	   6.6662502288818359e-01	   8.0527583616120479e-01	   8.3742724364688503e-01	   9.6237225905658008e-01	
   1.0009394764900208e+00	   9.3330850303173063e-01	   8.3544779675347469e-01	   9.8706299756291649e-01	   1.0809917788303089e+00	
